2019.06.16,00:00,433797,438200,433100,434000,443
2019.06.17,00:00,432600,433500,426400,426600,456
2019.06.18,00:00,429410,430300,423100,424300,450
2019.06.19,00:00,424100,429400,422500,426400,433
2019.06.20,00:00,430500,439100,429400,437000,333
2019.06.21,00:00,437900,437900,433100,433100,39
2019.06.22,00:00,434028,435200,428500,431200,423
2019.06.23,00:00,435182,437500,431500,437000,285
2019.06.24,00:00,440000,440900,436100,437000,378
2019.06.25,00:00,438645,441200,437900,438800,328
2019.06.26,00:00,434700,436500,433100,435200,275
2019.06.27,00:00,434700,436100,433500,434700,141
2019.06.28,00:00,434900,436500,434700,434700,14
2019.06.29,00:00,433300,433500,432200,433100,29
2019.06.30,00:00,433104,433800,427500,428200,258
2019.07.01,00:00,425200,429200,422200,425200,286
2019.07.02,00:00,427564,428025,423800,425900,257
2019.07.03,00:00,431719,433100,428900,432800,239
2019.07.04,00:00,431900,435800,431700,434700,94
2019.07.05,00:00,434000,434500,431200,432800,23
2019.07.06,00:00,435182,437700,434200,436100,208
2019.07.07,00:00,436567,436567,429400,430800,268
2019.07.08,00:00,430300,431700,426800,427500,201
2019.07.09,00:00,427800,429400,426400,428700,185
2019.07.10,00:00,428500,428900,425700,428500,121
2019.07.11,00:00,429600,430500,428500,428500,70
2019.07.12,00:00,428000,428000,427100,427500,20
2019.07.13,00:00,425000,426200,417800,418300,189
2019.07.14,00:00,418500,421500,415300,417800,232
2019.07.15,00:00,418800,418800,406800,407700,287
2019.07.16,00:00,407900,408600,386900,389932,489
2019.07.17,00:00,383237,398900,370500,393600,524
2019.07.18,00:00,393800,401700,392700,399860,464
2019.07.19,00:00,397089,398400,396100,396100,17
2019.07.20,00:00,392703,401707,386200,401707,446
2019.07.21,00:00,405631,408400,401400,403784,337
2019.07.22,00:00,405400,411403,401700,411403,271
2019.07.23,00:00,411400,424101,411400,416713,337
2019.07.24,00:00,411600,416700,402168,402168,287
2019.07.25,00:00,396800,403300,396400,401014,324
2019.07.26,00:00,403092,404708,402630,404477,8
2019.07.27,00:00,405170,419021,405100,419021,359
2019.07.28,00:00,416020,417400,404000,407478,383
2019.07.29,00:00,408100,410941,406300,410941,304
2019.07.30,00:00,411172,412326,408400,409800,231
2019.07.31,00:00,407478,407700,402100,404246,259
2019.08.01,00:00,404700,408633,402400,408633,210
2019.08.02,00:00,409094,412557,408863,411634,19
2019.08.03,00:00,411403,412557,407247,407247,262
2019.08.04,00:00,409300,410479,405600,410249,206
2019.08.05,00:00,411838,417180,410914,416710,273
2019.08.06,00:00,415330,416480,412530,413223,292
2019.08.07,00:00,415531,421764,415531,421303,370
2019.08.08,00:00,420841,420841,417378,419456,182
2019.08.09,00:00,418763,420379,418186,418763,75
2019.08.10,00:00,418994,418994,411145,411376,281
2019.08.11,00:00,412069,413223,408837,411607,271
2019.08.12,00:00,410453,415301,409760,415301,59
2019.08.13,00:00,419456,421534,414146,414146,395
2019.08.14,00:00,413916,416686,410684,415993,294
2019.08.15,00:00,415531,416917,414608,415993,178
2019.08.16,00:00,415301,415762,414377,415301,46
2019.08.17,00:00,415531,420610,415070,419687,245
2019.08.18,00:00,420841,420841,416917,417840,220
2019.08.19,00:00,417840,417840,413223,413685,236
2019.08.20,00:00,414146,417147,414146,416686,42
2019.08.21,00:00,416224,416686,414839,415070,157
2019.08.22,00:00,414608,414608,412992,413223,140
2019.08.23,00:00,412992,419225,412761,418994,65
